766192484,1
766192485,1
766192486,2
766192487,0
766192488,1
766192489,2
766192490,1
766192491,0
766192492,1
766192493,1
766192494,1
766192495,1
766192496,0
766192497,1
766192498,0
766192499,0
766192500,0
766192501,1
766192502,2
766192503,1
766192504,1
766192505,2
766192506,1
766192507,0
766192508,1
766192509,1
766192510,0
766192511,1
766192512,1
766192513,1
766192514,1
766192515,1
766192516,1
766192517,1
766192518,0
766192519,1
766192520,1
766192521,2
766192522,0
766192523,0
766192524,1
766192525,0
766192526,1
766192527,1
766192528,1
766192529,0
766192530,1
766192531,1
766192532,1
766192533,0
766192534,0
766192535,1
766192536,1
766192537,1
766192538,1
766192539,1
766192540,0
766192541,1
766192542,1
766192543,1
766192544,1
766192545,1
766192546,1
766192547,1
766192548,0
766192549,0
766192550,1
766192551,1
766192552,1
766192553,1
766192554,1
766192555,0
766192556,1
766192557,1
766192558,0
766192559,0
766192560,1
766192561,0
766192562,1
766192563,0
766192564,1
766192565,1
766192566,1
766192567,1
766192568,1
766192569,1
766192570,1
766192571,1
766192572,1
766192573,0
766192574,1
766192575,1
766192576,1
766192577,1
766192578,1
766192579,0
766192580,2
766192581,1
766192582,1
766192583,1
766192585,0
766192586,1
766192587,2
766192588,1
766192589,1
766192590,1
766192591,0
766192592,0
766192593,1
766192594,0
766192595,1
766192596,1
766192597,1
766192598,1
766192599,1
766192600,2
766192601,1
766192602,1
766192603,0
766192604,1
766192605,1
766192606,1
766192607,1
766192608,2
766192609,0
766192610,0
766192611,1
766192612,1
766192613,1
766192614,0
766192615,1
766192616,1
766192617,0
766192618,0
766192619,0
766192620,1
766192621,0
766192622,0
766192623,1
766192624,1
766192625,1
766192626,1
766192627,1
766192628,0
766192629,1
766192630,1
766192631,2
766192632,1
766192633,2
766192634,1
766192635,1
766192636,1
766192637,1
766192638,1
766192639,0
766192640,0
766192641,0
766192642,1
766192643,1
766192644,0
766192645,1
766192646,0
766192647,1
766192648,1
766192649,1
766192650,1
766192651,2
766192652,1
766192653,0
766192654,0
766192655,1
766192656,1
766192657,1
766192658,1
766192659,1
766192660,0
766192661,0
766192662,1
766192663,1
766192664,2
766192665,0
766192666,1
766192667,0
766192668,1
766192669,1
766192670,1
766192671,0
766192672,2
766192673,1
766192674,1
766192675,0
766192676,0
766192677,1
766192678,1
766192679,1
766192680,1
766192681,1
766192682,0
766192683,1
766192684,1
766192685,1
766192686,1
766192687,1
766192688,0
766192689,1
766192690,1
766192691,0
766192692,1
766192693,1
766192694,1
766192695,1
766192696,2
766192697,1
766192698,0
766192699,0
766192700,1
766192701,2
766192702,1
766192703,1
766192704,1
766192705,1
766192706,0
766192707,1
766192708,1
766192709,0
766192710,2
766192711,0
766192712,1
766192713,1
766192714,0
766192715,0
766192716,1
766192717,1
766192718,1
766192719,0
766192720,1
766192721,1
766192722,2
766192723,0
766192724,0
766192725,1
766192726,1
766192727,1
766192728,1
766192729,0
766192730,1
766192731,1
766192732,0
766192733,0
766192734,1
766192735,0
766192736,1
766192737,2
766192738,0
766192739,1
766192740,1
766192741,1
766192742,1
766192743,1
766192744,0
766192745,1
766192746,0
766192747,2
766192748,1
766192749,1
766192750,1
766192751,0
766192752,1
766192753,1
766192754,0
766192755,1
766192756,1
766192757,0
766192758,1
766192759,1
766192760,0
766192761,0
766192762,1
766192763,1
766192764,1
766192765,1
766192766,1
766192767,1
766192768,1
766192769,0
766192770,1
766192771,1
766192772,1
766192773,1
766192774,0
766192775,1
766192776,2
766192777,0
766192778,1
766192779,1
766192780,1
766192781,0
766192782,1
766192783,1
766192784,1
766192785,0
766192786,0
766192787,1
766192788,0
766192789,1
766192790,0
766192791,1
766192792,0
766192793,1
766192794,1
766192795,0
766192796,1
766192797,1
766192798,1
766192799,0
766192800,1
766192801,0
766192802,1
766192803,1
766192804,1
766192805,0
766192806,0
766192807,1
766192808,1
766192809,1
766192810,1
766192811,0
766192812,1
766192813,0
766192814,1
766192815,1
766192816,1
766192817,1
766192818,1
766192819,1
766192820,1
766192821,1
766192822,0
766192823,1
766192824,1
766192825,1
766192826,1
766192827,1
766192828,0
766192829,0
766192830,2
766192831,0
766192832,0
766192833,0
766192834,0
766192835,0
766192836,1
766192837,1
766192838,0
766192839,1
766192840,0
766192841,1
766192842,0
766192843,1
766192844,1
766192845,1
766192846,1
766192847,1
766192848,0
766192849,1
766192850,0
766192851,0
766192852,1
766192853,0
766192854,0
766192855,1
766192856,0
766192857,0
766192858,1
766192859,1
766192860,0
766192861,1
766192862,0
766192863,1
766192864,0
766192865,1
766192866,1
766192867,1
766192868,0
766192869,1
766192870,1
766192871,1
766192872,0
766192873,1
766192874,0
766192875,0
766192876,0
766192877,1
766192878,1
766192879,1
766192880,1
766192881,1
766192882,0
766192883,1
766192884,1
766192885,1
766192886,1
766192887,1
766192888,1
766192889,0
766192890,0
766192891,1
766192892,2
766192893,1
766192894,1
766192895,0
766192896,1
766192897,1
766192898,1
766192899,1
766192900,1
766192901,1
766192902,0
766192903,1
766192904,1
766192905,1
766192906,0
766192907,1
766192908,1
766192909,1
766192910,1
766192911,0
766192912,1
766192913,0
766192914,1
766192915,2
766192916,2
766192917,1
766192918,1
766192919,1
766192920,1
766192921,1
766192922,1
766192923,0
766192924,0
766192925,1
766192926,0
766192927,1
766192928,1
766192929,1
766192930,0
766192931,1
766192932,1
766192933,2
766192934,1
766192935,0
766192936,1
766192937,0
766192938,0
766192939,1
766192940,1
766192941,1
766192942,1
766192943,1
766192944,1
766192945,1
766192946,1
766192947,0
766192948,1
766192949,1
766192950,0
766192951,0
766192952,0
766192953,0
766192954,0
766192955,0
766192956,1
766192957,0
766192958,0
766192959,1
766192960,1
766192961,2
766192962,1
766192963,1
766192964,1
766192965,1
766192966,1
766192967,0
766192968,1
766192969,2
766192970,0
766192971,1
766192972,0
766192973,1
766192974,1
766192975,0
766192976,1
766192977,1
766192978,1
766192979,1
766192980,1
766192981,1
766192982,1
766192983,0
766192984,1
766192985,1
766192986,1
766192987,0
766192988,1
766192989,1
766192990,1
766192991,0
766192992,0
766192993,1
766192994,0
766192995,1
766192996,0
766192997,1
766192998,1
766192999,1
766193000,1
766193001,1
766193002,1
766193003,1
766193004,0
766193005,0
766193006,1
766193007,1
766193008,1
766193009,0
766193010,0
766193011,0
766193012,1
766193013,0
766193014,1
766193015,1
766193016,0
766193017,1
766193018,1
766193019,1
766193020,0
766193021,1
766193022,0
766193023,1
766193024,1
766193025,1
766193026,2
766193027,0
766193028,2
766193029,0
766193030,1
766193031,0
766193032,1
766193033,1
766193034,1
766193035,1
766193036,2
766193037,0
766193038,0
766193039,0
766193040,0
766193041,1
766193042,1
766193043,0
766193044,1
766193045,1
766193046,1
766193047,0
766193048,1
766193049,0
766193050,0
766193051,1
766193052,2
766193053,2
766193054,0
766193055,1
766193056,2
766193057,0
766193058,1
766193059,0
766193060,2
766193061,1
766193062,1
766193063,0
766193064,1
766193065,1
766193066,1
766193067,1
766193068,1
766193069,0
766193070,1
766193071,0
766193072,1
766193073,0
766193074,1
766193075,0
766193076,2
766193077,1
766193078,1
766193079,1
766193080,0
766193081,1
766193082,0
766193083,1
766193084,0
766193085,1
766193086,1
766193087,1
766193088,0
766193089,1
766193090,1
766193091,1
766193092,0
766193093,0
766193094,0
766193095,1
766193096,1
766193097,0
766193098,1
766193099,1
766193100,0
766193101,0
766193102,2
766193103,1
766193104,1
766193105,0
766193106,1
766193107,0
766193108,1
766193109,1
766193110,1
766193111,0
766193112,0
766193113,1
766193114,1
